Year 1,Make 1,Vehicle Type,Engine Cylinders,Engine Size,Drive Type,Core Based Statistical Area Type,Gender Code,Person Exact Age,Home Purchase Price,Home Fireplaces,Home Bath,Home Land Depth Footage,Home Land Front Footage,Home Improvement Value,Home Year Built,Home Base Square Footage,Home Total Value,Estimated Current Home Value,BehaviorBank: Interest in Automotive,MOR Bank Male Sports Magazine,MOR Bank Do-It-Yourselfers,Book Reader,BehaviorBank: Interest in Gourmet Cooking,BehaviorBank: Interest in Sports,BehaviorBank: Interest in the Outdoors,BehaviorBank: Pet Enthusiast,Est. Household Income V5,Person Marital Status,Number of Persons in LU,Number of Adults in LU,BehaviorBank: Interest in Foreign Travel,BehaviorBank: Presence of Premium Credit Card,CAPE: Age: Pop: Median Age,MOR Bank Do-It-Yourselfers,BehaviorBank: Interest in Reading,BehaviorBank: Interest in Travel,BehaviorBank: Cat Enthusiast,Home Total Rooms,BehaviorBank: Computer Owner,BehaviorBank: Investor,BehaviorBank: Interest in Domestic Travel,Auto In The Market: Used,Auto In The Market: New,CAPE: Inc: HH: Median Family Household Income,BehaviorBank: Cruise Enthusiasts,BehaviorBank: Contributes to Charities,Home Swimming Pool Indicator
2008.0,0.0,1.0,5.0,2.5,1.0,1.0,1.0,60.0,0.0,0.0,20.0,0.0,0.0,168.0,1990.0,15.0,214.0,256680.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,0.0,0.0,4300.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,5.0,4.0,77777.0,1.0,1.0,0.0
2011.0,1.0,2.0,6.0,3.5,2.0,1.0,1.0,57.0,69.0,1.0,40.0,212.0,184.0,298.0,1985.0,26.0,451.0,342389.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,5200.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0,84999.0,1.0,0.0,1.0
2008.0,1.0,1.0,6.0,3.2,2.0,1.0,2.0,40.0,347.0,1.0,30.0,0.0,0.0,359.0,1992.0,0.0,439.0,502497.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.0,4000.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,1.0,144937.0,0.0,0.0,0.0
2012.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,53.0,130.0,1.0,20.0,150.0,50.0,57.0,1960.0,12.0,88.0,127278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,55877.0,0.0,0.0,0.0
2013.0,1.0,4.0,6.0,3.6,1.0,1.0,1.0,47.0,193.0,1.0,30.0,129.0,73.0,0.0,1997.0,0.0,127.0,273876.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,6.0,2.0,0.0,0.0,3600.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,78845.0,0.0,0.0,0.0
2014.0,2.0,2.0,6.0,3.5,2.0,1.0,1.0,58.0,220.0,2.0,20.0,0.0,0.0,184.0,1955.0,18.0,365.0,412155.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,0.0,0.0,4600.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,140131.0,0.0,0.0,0.0
2012.0,0.0,4.0,6.0,3.6,1.0,1.0,1.0,34.0,64.0,0.0,20.0,137.0,51.0,5.0,1959.0,0.0,7.0,77495.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,2.0,0.0,0.0,3600.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,5.0,66943.0,0.0,1.0,0.0
2003.0,0.0,1.0,4.0,2.2,1.0,1.0,1.0,32.0,215.0,0.0,20.0,137.0,50.0,80.0,1930.0,6.0,142.0,209065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,2.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,3.0,82691.0,0.0,0.0,0.0
2008.0,1.0,1.0,4.0,2.4,1.0,1.0,2.0,45.0,100.0,0.0,10.0,184.0,60.0,85.0,1961.0,0.0,104.0,106856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,58099.0,0.0,0.0,0.0
1991.0,1.0,1.0,4.0,2.3,1.0,1.0,1.0,32.0,36.0,0.0,10.0,0.0,0.0,44.0,1940.0,14.0,64.0,64376.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,4.0,0.0,0.0,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,33073.0,0.0,0.0,0.0
2004.0,1.0,2.0,8.0,4.6,1.0,1.0,1.0,70.0,312.0,1.0,30.0,0.0,0.0,224.0,2000.0,35.0,289.0,351022.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,11.0,1.0,3.0,3.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,9.0,1.0,92390.0,0.0,0.0,0.0
2012.0,1.0,1.0,4.0,2.5,1.0,1.0,1.0,53.0,0.0,1.0,50.0,132.0,66.0,244.0,1992.0,0.0,250.0,245118.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,80188.0,0.0,0.0,0.0
2008.0,1.0,2.0,6.0,3.8,2.0,1.0,1.0,53.0,265.0,1.0,30.0,110.0,59.0,217.0,2007.0,13.0,275.0,293087.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,6.0,0.0,0.0,3500.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,90805.0,0.0,1.0,0.0
2014.0,1.0,3.0,6.0,6.7,2.0,1.0,1.0,52.0,398.0,1.0,30.0,0.0,0.0,305.0,2003.0,25.0,413.0,482019.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,4.0,4.0,0.0,0.0,3200.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,142997.0,0.0,0.0,0.0
2007.0,2.0,1.0,8.0,5.5,2.0,1.0,1.0,58.0,0.0,1.0,50.0,367.0,90.0,447.0,1989.0,32.0,541.0,700473.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,3.0,3.0,0.0,0.0,5300.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,5.0,1.0,135155.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,5.3,2.0,3.0,1.0,53.0,68.0,0.0,20.0,0.0,0.0,99.0,1920.0,12.0,126.0,109705.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,3.0,0.0,0.0,3800.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,3.0,52023.0,0.0,0.0,0.0
2003.0,1.0,2.0,8.0,4.6,2.0,2.0,1.0,43.0,95.0,0.0,10.0,0.0,0.0,49.0,1900.0,0.0,56.0,127452.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,3.0,2.0,0.0,0.0,3700.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,65490.0,0.0,0.0,0.0
2012.0,1.0,1.0,6.0,3.6,1.0,1.0,1.0,45.0,122.0,0.0,20.0,0.0,0.0,112.0,2011.0,0.0,144.0,129661.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,8.0,4.0,0.0,0.0,2700.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,59449.0,1.0,1.0,0.0
2010.0,1.0,2.0,4.0,2.5,1.0,1.0,2.0,64.0,0.0,0.0,20.0,0.0,0.0,82.0,1979.0,11.0,108.0,107640.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,6.0,3.0,0.0,0.0,3400.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,4.0,61203.0,0.0,0.0,0.0
2011.0,1.0,2.0,6.0,3.2,1.0,1.0,2.0,67.0,0.0,0.0,20.0,0.0,0.0,132.0,2005.0,6.0,132.0,210295.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,6300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,99514.0,0.0,0.0,0.0
2003.0,2.0,3.0,8.0,6.6,2.0,1.0,1.0,55.0,410.0,0.0,0.0,0.0,0.0,908.0,1992.0,56.0,1060.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.0,6.0,0.0,0.0,2300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,55908.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.4,1.0,1.0,1.0,61.0,395.0,0.0,30.0,0.0,0.0,129.0,1994.0,0.0,215.0,268829.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,0.0,1.0,5000.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,68581.0,0.0,1.0,0.0
2009.0,1.0,1.0,4.0,2.4,1.0,1.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,33.0,1999.0,18.0,66.0,118935.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,0.0,0.0,3300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,68465.0,0.0,0.0,0.0
2014.0,2.0,2.0,6.0,3.6,1.0,1.0,1.0,41.0,131.0,0.0,0.0,113.0,62.0,112.0,2001.0,20.0,151.0,162077.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,4.0,2.0,0.0,1.0,3000.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,74596.0,1.0,1.0,0.0
2012.0,0.0,4.0,6.0,3.5,1.0,1.0,1.0,46.0,411.0,1.0,30.0,0.0,0.0,328.0,2005.0,0.0,448.0,523972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,109121.0,0.0,0.0,0.0
2003.0,1.0,1.0,8.0,4.6,1.0,1.0,1.0,58.0,92.0,1.0,20.0,123.0,61.0,96.0,1978.0,0.0,121.0,125564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,3.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,62018.0,0.0,0.0,0.0
2001.0,1.0,2.0,8.0,5.3,2.0,1.0,1.0,40.0,204.0,0.0,20.0,0.0,0.0,144.0,1982.0,16.0,167.0,158632.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,2.0,0.0,0.0,4000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,76570.0,0.0,0.0,0.0
2009.0,1.0,3.0,8.0,5.4,2.0,1.0,2.0,41.0,128.0,1.0,10.0,0.0,0.0,0.0,1978.0,6.0,69.0,134992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5.0,58059.0,0.0,0.0,0.0
2008.0,2.0,3.0,8.0,5.3,2.0,1.0,1.0,53.0,0.0,0.0,20.0,0.0,0.0,120.0,1985.0,0.0,141.0,167956.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,1.0,2.0,2.0,0.0,0.0,4000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,52380.0,0.0,1.0,0.0
2014.0,1.0,2.0,4.0,1.6,2.0,1.0,2.0,69.0,320.0,0.0,20.0,0.0,0.0,202.0,2004.0,0.0,257.0,310644.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,6500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,72499.0,0.0,0.0,1.0
2005.0,1.0,1.0,5.0,2.4,1.0,1.0,2.0,32.0,0.0,0.0,20.0,200.0,100.0,93.0,2002.0,11.0,111.0,124725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,2.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,79315.0,0.0,0.0,0.0
2006.0,1.0,3.0,8.0,6.0,2.0,1.0,1.0,78.0,75.0,1.0,10.0,0.0,0.0,34.0,1992.0,7.0,424.0,105370.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,4500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,64520.0,0.0,0.0,0.0
2003.0,1.0,3.0,8.0,5.7,1.0,1.0,2.0,43.0,35.0,0.0,10.0,100.0,52.0,46.0,1954.0,7.0,57.0,83631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,31733.0,0.0,0.0,0.0
2008.0,1.0,2.0,6.0,3.6,2.0,1.0,2.0,45.0,85.0,0.0,10.0,0.0,0.0,82.0,1978.0,11.0,104.0,88476.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,4200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,46758.0,0.0,0.0,0.0
1997.0,1.0,1.0,4.0,2.5,2.0,2.0,1.0,61.0,34.0,0.0,10.0,0.0,0.0,49.0,1960.0,8.0,67.0,85459.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,0.0,1.0,5100.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,40768.0,0.0,1.0,0.0
2006.0,1.0,4.0,6.0,3.3,1.0,1.0,1.0,60.0,133.0,0.0,0.0,0.0,0.0,166.0,1998.0,0.0,209.0,250593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,95902.0,0.0,0.0,0.0
2012.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,54.0,440.0,0.0,0.0,285.0,160.0,215.0,1970.0,0.0,473.0,505080.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,4200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,163591.0,0.0,0.0,0.0
2001.0,1.0,1.0,4.0,1.7,1.0,1.0,2.0,55.0,250.0,1.0,30.0,0.0,0.0,73.0,1996.0,24.0,87.0,362711.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,0.0,0.0,4200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,100356.0,0.0,0.0,0.0
2014.0,1.0,3.0,8.0,5.0,2.0,1.0,1.0,67.0,205.0,1.0,30.0,0.0,0.0,234.0,1980.0,18.0,274.0,289648.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,1.0,2.0,2.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,1.0,97609.0,0.0,0.0,1.0
2000.0,0.0,1.0,6.0,3.0,1.0,1.0,2.0,42.0,122.0,0.0,30.0,0.0,0.0,133.0,1986.0,6.0,223.0,201074.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,2.0,0.0,0.0,2900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,76309.0,0.0,0.0,0.0
2006.0,1.0,1.0,6.0,3.5,1.0,1.0,2.0,30.0,56.0,1.0,20.0,0.0,0.0,82.0,2003.0,0.0,98.0,103758.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,4300.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,8.0,8.0,37568.0,1.0,0.0,0.0
2012.0,1.0,4.0,6.0,3.5,1.0,1.0,1.0,48.0,0.0,2.0,40.0,0.0,0.0,379.0,2007.0,24.0,449.0,517856.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,3.0,3.0,0.0,0.0,4300.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,108928.0,0.0,0.0,0.0
2013.0,0.0,1.0,4.0,1.8,1.0,1.0,1.0,19.0,0.0,0.0,30.0,0.0,0.0,166.0,2010.0,0.0,256.0,309586.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,93469.0,0.0,0.0,0.0
2007.0,1.0,2.0,6.0,3.3,1.0,1.0,1.0,52.0,258.0,1.0,30.0,134.0,76.0,252.0,2001.0,0.0,284.0,301538.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,6.0,0.0,0.0,4300.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,3.0,3.0,105633.0,0.0,1.0,0.0
2012.0,2.0,2.0,6.0,3.6,1.0,1.0,1.0,72.0,0.0,2.0,40.0,108.0,132.0,286.0,1964.0,30.0,336.0,413286.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,3.0,0.0,0.0,3800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,52332.0,0.0,0.0,0.0
2008.0,1.0,1.0,4.0,2.4,1.0,1.0,1.0,47.0,20.0,1.0,30.0,0.0,0.0,149.0,2001.0,11.0,167.0,150833.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,8.0,3.0,0.0,0.0,4600.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,55666.0,0.0,0.0,0.0
2013.0,1.0,1.0,4.0,1.8,1.0,1.0,1.0,31.0,135.0,1.0,10.0,152.0,43.0,55.0,1928.0,6.0,67.0,127936.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,3700.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,3.0,60937.0,0.0,0.0,0.0
2005.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,57.0,200.0,1.0,30.0,136.0,93.0,187.0,2003.0,13.0,234.0,279725.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,4.0,1.0,0.0,3000.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,79347.0,0.0,1.0,0.0
2014.0,2.0,2.0,8.0,4.4,2.0,1.0,1.0,47.0,338.0,1.0,40.0,0.0,0.0,236.0,2003.0,14.0,276.0,345492.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,3600.0,0.0,1.0,1.0,0.0,7.0,1.0,1.0,1.0,8.0,1.0,120437.0,0.0,1.0,0.0
2008.0,1.0,1.0,4.0,2.5,1.0,1.0,2.0,43.0,0.0,0.0,10.0,0.0,0.0,48.0,1955.0,0.0,150.0,190688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,92968.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,67.0,440.0,1.0,40.0,140.0,105.0,300.0,1994.0,7.0,388.0,468639.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,124037.0,0.0,0.0,0.0
2014.0,1.0,3.0,6.0,3.5,2.0,1.0,1.0,65.0,0.0,1.0,30.0,0.0,0.0,150.0,1989.0,10.0,174.0,199296.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0,2.0,94458.0,0.0,0.0,0.0
2004.0,1.0,1.0,6.0,3.4,1.0,1.0,1.0,62.0,266.0,0.0,20.0,0.0,0.0,153.0,1998.0,14.0,211.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,1.0,3.0,3.0,0.0,0.0,4400.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,44428.0,0.0,0.0,0.0
1991.0,1.0,2.0,6.0,4.0,2.0,1.0,1.0,65.0,0.0,0.0,10.0,0.0,0.0,18.0,1980.0,0.0,22.0,60808.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,7.0,3.0,24921.0,0.0,0.0,0.0
2014.0,1.0,1.0,4.0,1.5,1.0,2.0,2.0,49.0,20.0,0.0,20.0,0.0,0.0,140.0,2000.0,8.0,166.0,105348.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,4200.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,3.0,53048.0,0.0,0.0,0.0
2013.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,38.0,575.0,1.0,20.0,0.0,0.0,124.0,1930.0,0.0,395.0,551008.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,7.0,1.0,119820.0,0.0,0.0,0.0
2009.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,49.0,60.0,1.0,0.0,0.0,0.0,51.0,1987.0,9.0,51.0,80467.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,3800.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,5.0,66413.0,0.0,0.0,0.0
2010.0,0.0,1.0,4.0,2.4,1.0,1.0,2.0,43.0,0.0,0.0,20.0,123.0,36.0,11.0,1900.0,12.0,18.0,63395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,3400.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,5.0,48213.0,0.0,0.0,0.0
2012.0,2.0,2.0,8.0,5.0,2.0,1.0,2.0,50.0,225.0,1.0,30.0,0.0,0.0,201.0,1979.0,10.0,348.0,398569.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,4100.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,9.0,1.0,89582.0,0.0,0.0,0.0
2012.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,52.0,56.0,0.0,20.0,110.0,50.0,36.0,2003.0,12.0,44.0,60324.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,3200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,59104.0,0.0,0.0,0.0
2008.0,2.0,2.0,8.0,5.5,2.0,1.0,2.0,41.0,680.0,2.0,50.0,0.0,0.0,466.0,2003.0,0.0,597.0,546870.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,5.0,2.0,0.0,0.0,3900.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,97906.0,0.0,0.0,0.0
2004.0,2.0,1.0,6.0,3.6,1.0,3.0,2.0,58.0,0.0,0.0,30.0,0.0,0.0,572.0,2003.0,22.0,661.0,660778.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,3.0,3.0,0.0,0.0,5000.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,5.0,2.0,86057.0,0.0,0.0,0.0
2014.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,47.0,119.0,1.0,10.0,470.0,87.0,115.0,1964.0,22.0,168.0,151819.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,6.0,6.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,7.0,41710.0,0.0,0.0,1.0
2014.0,1.0,1.0,4.0,1.8,1.0,1.0,2.0,59.0,0.0,1.0,10.0,0.0,0.0,93.0,1956.0,15.0,126.0,129122.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3500.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,5.0,73206.0,1.0,1.0,0.0
2014.0,1.0,2.0,4.0,2.4,2.0,3.0,1.0,75.0,0.0,0.0,10.0,0.0,0.0,65.0,1966.0,0.0,71.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,3800.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,7.0,30077.0,0.0,1.0,0.0
2014.0,1.0,3.0,6.0,3.7,2.0,1.0,1.0,59.0,0.0,1.0,30.0,0.0,0.0,179.0,1984.0,16.0,214.0,218551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,8.0,1.0,104820.0,0.0,0.0,1.0
2000.0,1.0,1.0,8.0,4.6,1.0,1.0,1.0,85.0,0.0,1.0,30.0,0.0,0.0,0.0,1977.0,0.0,170.0,280955.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,4.0,3.0,0.0,0.0,4400.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,64895.0,0.0,0.0,0.0
2005.0,1.0,2.0,8.0,5.7,2.0,1.0,1.0,39.0,215.0,0.0,10.0,150.0,50.0,0.0,1973.0,0.0,91.0,166525.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,5100.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,102231.0,0.0,1.0,0.0
